game_id,chunk_game_id,turn_index_global,round_index,player_id,character,won,turns_to_end,end_reason,turn_progress,reverse_turn_index,alive_players,f_value,own_cash,own_tiles,own_hand_coins,own_shards,own_laps_completed,cash_margin_vs_best,tiles_margin_vs_best,hand_margin_vs_best,shards_margin_vs_best,laps_margin_vs_best,laps_gained,lap_reward_count,used_trick,used_pair_move,landing_purchase,landing_takeover,landing_rent,landing_special,landing_bankrupt,predicted_win_prob
25,25,3,1,2,박수,0,38,ALIVE_THRESHOLD,0.07317073170731707,38.0,4.0,0.0,17.0,1.0,0.0,4.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.29034255114892543
25,25,4,1,4,객주,0,37,ALIVE_THRESHOLD,0.0975609756097561,37.0,4.0,0.0,15.0,1.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2910946763293647
25,25,5,2,3,파발꾼,1,36,ALIVE_THRESHOLD,0.12195121951219512,36.0,4.0,1.0,16.0,1.0,0.0,5.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.29351965184091483
25,25,6,2,1,교리 연구관,0,35,ALIVE_THRESHOLD,0.14634146341463414,35.0,4.0,1.0,15.0,2.0,0.0,4.0,0.0,-2.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4313560778247879
25,25,7,2,4,박수,0,34,ALIVE_THRESHOLD,0.17073170731707318,34.0,4.0,1.0,15.0,1.0,0.0,4.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2295301206827719
25,25,8,2,2,객주,0,33,ALIVE_THRESHOLD,0.1951219512195122,33.0,4.0,1.0,17.0,1.0,0.0,4.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2320719514274044
25,25,9,3,4,파발꾼,0,32,ALIVE_THRESHOLD,0.21951219512195122,32.0,4.0,1.0,15.0,1.0,0.0,4.0,0.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23180969622667483
25,25,10,3,2,교리 연구관,0,31,ALIVE_THRESHOLD,0.24390243902439024,31.0,4.0,1.0,17.0,1.0,0.0,4.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23436909211521556
25,25,11,3,3,박수,1,30,ALIVE_THRESHOLD,0.2682926829268293,30.0,4.0,1.0,18.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36932122975280135
25,25,12,3,1,객주,0,29,ALIVE_THRESHOLD,0.2926829268292683,29.0,4.0,2.0,15.0,2.0,0.0,5.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2817008704200828
25,25,13,4,2,자객,0,28,ALIVE_THRESHOLD,0.3170731707317073,28.0,4.0,2.0,17.0,1.0,0.0,4.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19033040903599882
25,25,14,4,3,교리 연구관,1,27,ALIVE_THRESHOLD,0.34146341463414637,27.0,4.0,2.0,17.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4751381129353401
25,25,15,4,1,박수,0,26,ALIVE_THRESHOLD,0.36585365853658536,26.0,4.0,2.0,14.0,3.0,0.0,5.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3913480464221492
25,25,16,4,4,중매꾼,0,25,ALIVE_THRESHOLD,0.3902439024390244,25.0,4.0,4.0,11.0,1.0,0.0,6.0,0.0,-6.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12883361600992044
25,25,17,5,2,파발꾼,0,24,ALIVE_THRESHOLD,0.4146341463414634,24.0,4.0,5.0,5.0,1.0,0.0,5.0,0.0,-12.0,-2.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1298112514393331
25,25,18,5,3,중매꾼,1,23,ALIVE_THRESHOLD,0.43902439024390244,23.0,4.0,7.0,13.0,3.0,0.0,7.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3496457600404489
25,25,19,6,2,파발꾼,0,22,ALIVE_THRESHOLD,0.4634146341463415,22.0,4.0,9.0,15.0,1.0,0.0,7.0,1.0,1.0,-2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13255046813850133
25,25,20,6,3,교리 연구관,1,21,ALIVE_THRESHOLD,0.4878048780487805,21.0,4.0,11.0,13.0,3.0,0.0,9.0,0.0,-2.0,0.0,0.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38957473696439143
25,25,21,6,4,박수,0,20,ALIVE_THRESHOLD,0.5121951219512195,20.0,4.0,11.0,8.0,2.0,0.0,6.0,0.0,-7.0,-1.0,0.0,-3.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24917539350843568
25,25,22,7,2,자객,0,19,ALIVE_THRESHOLD,0.5365853658536586,19.0,4.0,11.0,15.0,1.0,0.0,7.0,1.0,1.0,-2.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14631715541426574
25,25,23,7,3,추노꾼,1,18,ALIVE_THRESHOLD,0.5609756097560976,18.0,4.0,13.0,18.0,4.0,0.0,11.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5315085242690946
25,25,24,7,4,교리 연구관,0,17,ALIVE_THRESHOLD,0.5853658536585366,17.0,4.0,13.0,8.0,2.0,0.0,6.0,0.0,-10.0,-2.0,0.0,-5.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.18659540679289757
25,25,25,8,2,자객,0,16,ALIVE_THRESHOLD,0.6097560975609756,16.0,4.0,13.0,15.0,1.0,0.0,8.0,1.0,-3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09532659553676841
25,25,26,8,3,파발꾼,1,15,ALIVE_THRESHOLD,0.6341463414634146,15.0,4.0,14.0,13.0,5.0,0.0,12.0,1.0,-2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6411646115375357
25,25,27,8,4,교리 연구관,0,14,ALIVE_THRESHOLD,0.6585365853658537,14.0,4.0,14.0,8.0,2.0,0.0,6.0,0.0,-7.0,-3.0,0.0,-6.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14961986384000928
25,25,28,9,3,파발꾼,1,13,ALIVE_THRESHOLD,0.6829268292682927,13.0,4.0,14.0,13.0,5.0,0.0,12.0,1.0,-2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6441146328824944
25,25,29,9,2,교리 연구관,0,12,ALIVE_THRESHOLD,0.7073170731707317,12.0,4.0,14.0,15.0,1.0,0.0,8.0,1.0,1.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08783897833813105
25,25,30,9,4,박수,0,11,ALIVE_THRESHOLD,0.7317073170731707,11.0,4.0,14.0,19.0,3.0,0.0,6.0,1.0,4.0,-2.0,0.0,-6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28101953358575704
25,25,31,10,3,교리 연구관,1,10,ALIVE_THRESHOLD,0.7560975609756098,10.0,4.0,14.0,22.0,5.0,0.0,12.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6565588911484204
25,25,32,10,2,박수,0,9,ALIVE_THRESHOLD,0.7804878048780488,9.0,4.0,14.0,26.0,2.0,0.0,8.0,1.0,4.0,-3.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1748265827826179
25,25,33,10,4,객주,0,8,ALIVE_THRESHOLD,0.8048780487804879,8.0,4.0,14.0,19.0,2.0,0.0,6.0,1.0,-7.0,-3.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14277742217227485
25,25,34,11,2,추노꾼,0,7,ALIVE_THRESHOLD,0.8292682926829268,7.0,4.0,13.0,22.0,3.0,2.0,8.0,2.0,0.0,-2.0,2.0,-4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25722613334041344
25,25,35,11,3,교리 연구관,1,6,ALIVE_THRESHOLD,0.8536585365853658,6.0,4.0,13.0,19.0,6.0,0.0,12.0,1.0,-3.0,3.0,-2.0,4.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7858136191877504
25,25,36,11,4,사기꾼,0,5,ALIVE_THRESHOLD,0.8780487804878049,5.0,4.0,13.0,14.0,3.0,0.0,6.0,1.0,-8.0,-3.0,-2.0,-6.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17174869843017557
25,25,37,12,3,자객,1,4,ALIVE_THRESHOLD,0.9024390243902439,4.0,4.0,13.0,20.0,6.0,1.0,12.0,2.0,-2.0,3.0,-1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7684529184120445
25,25,38,12,4,추노꾼,0,3,ALIVE_THRESHOLD,0.926829268292683,3.0,4.0,13.0,4.0,3.0,0.0,6.0,1.0,-18.0,-3.0,-2.0,-6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11773185901850212
25,25,39,12,2,사기꾼,0,2,ALIVE_THRESHOLD,0.9512195121951219,2.0,4.0,13.0,17.0,4.0,1.0,8.0,2.0,-3.0,-2.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28587748073299857
25,25,40,13,2,추노꾼,0,1,ALIVE_THRESHOLD,0.975609756097561,1.0,4.0,13.0,15.0,4.0,1.0,8.0,2.0,-5.0,-2.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27539167825094946
26,26,1,1,3,탈출 노비,0,34,F_THRESHOLD,0.02857142857142857,34.0,4.0,0.0,18.0,1.0,0.0,4.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37375543091434243
26,26,2,1,2,파발꾼,0,33,F_THRESHOLD,0.05714285714285714,33.0,4.0,2.0,20.0,0.0,0.0,6.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19162901421163428
26,26,3,1,4,교리 감독관,1,32,F_THRESHOLD,0.08571428571428572,32.0,4.0,2.0,17.0,1.0,0.0,4.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2965099675412987
26,26,4,1,1,만신,0,31,F_THRESHOLD,0.11428571428571428,31.0,4.0,2.0,17.0,1.0,0.0,4.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2837716651257185
26,26,5,2,1,파발꾼,0,30,F_THRESHOLD,0.14285714285714285,30.0,4.0,2.0,17.0,1.0,0.0,4.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2852267812377421
26,26,6,2,3,교리 감독관,0,29,F_THRESHOLD,0.17142857142857143,29.0,4.0,2.0,13.0,2.0,0.0,4.0,0.0,-7.0,1.0,0.0,-2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4096112919949119
26,26,7,2,2,만신,0,28,F_THRESHOLD,0.2,28.0,4.0,3.0,20.0,0.0,0.0,7.0,0.0,3.0,-2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15195033263980123
26,26,8,2,4,객주,1,27,F_THRESHOLD,0.22857142857142856,27.0,4.0,3.0,17.0,1.0,0.0,4.0,0.0,-3.0,-1.0,0.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23714571929686318
26,26,9,3,3,탈출 노비,0,26,F_THRESHOLD,0.2571428571428571,26.0,4.0,3.0,13.0,2.0,0.0,4.0,0.0,-7.0,1.0,0.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4165597275874321
26,26,10,3,2,파발꾼,0,25,F_THRESHOLD,0.2857142857142857,25.0,4.0,3.0,20.0,0.0,0.0,7.0,0.0,3.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14592266221111624
26,26,11,3,1,교리 감독관,0,24,F_THRESHOLD,0.3142857142857143,24.0,4.0,3.0,17.0,1.0,0.0,4.0,0.0,-3.0,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2286496585127106
26,26,12,3,4,만신,1,23,F_THRESHOLD,0.34285714285714286,23.0,4.0,5.0,17.0,1.0,0.0,6.0,0.0,-3.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23369426734126258
26,26,13,4,2,산적,0,22,F_THRESHOLD,0.37142857142857144,22.0,4.0,5.0,20.0,0.0,0.0,7.0,0.0,3.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13973939200034804
26,26,14,4,1,파발꾼,0,21,F_THRESHOLD,0.4,21.0,4.0,7.0,17.0,1.0,0.0,6.0,0.0,-3.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18311992118175985
26,26,15,4,4,교리 감독관,1,20,F_THRESHOLD,0.42857142857142855,20.0,4.0,7.0,17.0,1.0,0.0,6.0,0.0,-3.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21992136993044012
26,26,16,4,3,만신,0,19,F_THRESHOLD,0.45714285714285713,19.0,4.0,7.0,13.0,2.0,0.0,4.0,0.0,-7.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3491972733802894
26,26,17,5,4,산적,1,18,F_THRESHOLD,0.4857142857142857,18.0,4.0,7.0,17.0,1.0,0.0,6.0,0.0,-3.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21067981969804875
26,26,18,5,1,파발꾼,0,17,F_THRESHOLD,0.5142857142857142,17.0,4.0,7.0,22.0,2.0,0.0,6.0,1.0,2.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32962486182646233
26,26,19,5,3,교리 감독관,0,16,F_THRESHOLD,0.5428571428571428,16.0,4.0,7.0,7.0,2.0,0.0,4.0,0.0,-15.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.281683765105325
26,26,20,5,2,박수,0,15,F_THRESHOLD,0.5714285714285714,15.0,4.0,7.0,14.0,0.0,0.0,7.0,0.0,-8.0,-2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12130843870580665
26,26,21,6,4,산적,1,14,F_THRESHOLD,0.6,14.0,4.0,6.0,28.0,2.0,0.0,6.0,1.0,6.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38345957703097966
26,26,22,6,3,파발꾼,0,13,F_THRESHOLD,0.6285714285714286,13.0,4.0,6.0,17.0,2.0,0.0,4.0,1.0,-11.0,0.0,0.0,-3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29670720613369167
26,26,23,6,1,교리 감독관,0,12,F_THRESHOLD,0.6571428571428571,12.0,4.0,6.0,27.0,3.0,0.0,6.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49813636618966506
26,26,24,6,2,박수,0,11,F_THRESHOLD,0.6857142857142857,11.0,4.0,8.0,28.0,0.0,0.0,9.0,1.0,0.0,-3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0887851097671052
26,26,25,7,2,산적,0,10,F_THRESHOLD,0.7142857142857143,10.0,4.0,8.0,25.0,1.0,0.0,9.0,1.0,-3.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15907116977897184
26,26,26,7,3,파발꾼,0,9,F_THRESHOLD,0.7428571428571429,9.0,4.0,8.0,17.0,2.0,0.0,4.0,1.0,-11.0,-1.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23629320457262631
26,26,27,7,4,교리 감독관,1,8,F_THRESHOLD,0.7714285714285715,8.0,4.0,9.0,28.0,2.0,0.0,7.0,1.0,1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26216583436777985
26,26,28,7,1,만신,0,7,F_THRESHOLD,0.8,7.0,4.0,10.0,18.0,3.0,0.0,7.0,1.0,-10.0,1.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4547173984711369
26,26,29,8,1,파발꾼,0,6,F_THRESHOLD,0.8285714285714286,6.0,4.0,11.0,18.0,3.0,0.0,8.0,1.0,-10.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.396410960084726
26,26,30,8,3,교리 감독관,0,5,F_THRESHOLD,0.8571428571428571,5.0,4.0,11.0,4.0,2.0,0.0,4.0,1.0,-24.0,-1.0,0.0,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1632336073131518
26,26,31,8,4,만신,1,4,F_THRESHOLD,0.8857142857142857,4.0,4.0,11.0,35.0,3.0,0.0,7.0,1.0,10.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5093384119091944
26,26,32,8,2,객주,0,3,F_THRESHOLD,0.9142857142857143,3.0,4.0,12.0,34.0,1.0,0.0,10.0,1.0,-1.0,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1704407444423517
26,26,33,9,4,산적,1,2,F_THRESHOLD,0.9428571428571428,2.0,4.0,12.0,30.0,4.0,0.0,7.0,1.0,-4.0,1.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5841568256253912
26,26,35,9,2,교리 감독관,0,0,F_THRESHOLD,1.0,0.0,4.0,15.0,34.0,1.0,0.0,13.0,1.0,4.0,-3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13153710241909067
27,27,1,1,3,어사,0,20,ALIVE_THRESHOLD,0.047619047619047616,20.0,4.0,0.0,16.0,1.0,0.0,4.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3680619718153828
27,27,2,1,1,교리 감독관,1,19,ALIVE_THRESHOLD,0.09523809523809523,19.0,4.0,0.0,17.0,1.0,0.0,4.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.29979414634741597
27,27,3,1,2,박수,0,18,ALIVE_THRESHOLD,0.14285714285714285,18.0,4.0,0.0,17.0,1.0,0.0,4.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3019931747782615
27,27,4,1,4,객주,0,17,ALIVE_THRESHOLD,0.19047619047619047,17.0,4.0,0.0,15.0,1.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3036142275126238
27,27,5,2,3,탈출 노비,0,16,ALIVE_THRESHOLD,0.23809523809523808,16.0,4.0,0.0,16.0,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1769319913538657
27,27,6,2,4,교리 감독관,0,15,ALIVE_THRESHOLD,0.2857142857142857,15.0,4.0,0.0,15.0,2.0,0.0,5.0,0.0,-2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4421051938892097
27,27,7,2,2,박수,0,14,ALIVE_THRESHOLD,0.3333333333333333,14.0,4.0,0.0,17.0,1.0,0.0,4.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24181143748801184
27,27,8,2,1,객주,1,13,ALIVE_THRESHOLD,0.38095238095238093,13.0,4.0,0.0,12.0,2.0,0.0,4.0,0.0,-5.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3507954815308267
27,27,9,3,1,아전,1,12,ALIVE_THRESHOLD,0.42857142857142855,12.0,4.0,0.0,12.0,2.0,0.0,4.0,0.0,-5.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3531799166683675
27,27,10,3,3,교리 감독관,0,11,ALIVE_THRESHOLD,0.47619047619047616,11.0,4.0,2.0,11.0,1.0,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.22006598267706293
27,27,11,3,2,만신,0,10,ALIVE_THRESHOLD,0.5238095238095238,10.0,4.0,2.0,1.0,1.0,0.0,4.0,0.0,-14.0,-1.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17792979792737176
27,27,12,3,4,객주,0,9,ALIVE_THRESHOLD,0.5714285714285714,9.0,4.0,2.0,7.0,2.0,0.0,5.0,0.0,-5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.32900943023350165
27,27,13,4,3,어사,0,8,ALIVE_THRESHOLD,0.6190476190476191,8.0,4.0,3.0,11.0,1.0,0.0,7.0,0.0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22243435852436244
27,27,14,4,1,자객,1,7,ALIVE_THRESHOLD,0.6666666666666666,7.0,4.0,3.0,12.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37275892568262126
27,27,15,4,2,교리 감독관,0,6,ALIVE_THRESHOLD,0.7142857142857143,6.0,4.0,3.0,3.0,1.0,0.0,4.0,0.0,-9.0,-1.0,0.0,-3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20023495551646464
27,27,16,4,4,만신,0,5,ALIVE_THRESHOLD,0.7619047619047619,5.0,4.0,5.0,7.0,2.0,0.0,7.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3254605447364524
27,27,17,5,3,탈출 노비,0,4,ALIVE_THRESHOLD,0.8095238095238095,4.0,4.0,3.0,16.0,2.0,0.0,8.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3555000450571493
27,27,18,5,2,아전,0,3,ALIVE_THRESHOLD,0.8571428571428571,3.0,4.0,3.0,3.0,0.0,0.0,4.0,0.0,-13.0,-2.0,0.0,-4.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11018410948976055
27,27,19,5,1,교리 감독관,1,2,ALIVE_THRESHOLD,0.9047619047619048,2.0,4.0,3.0,12.0,2.0,0.0,4.0,0.0,-4.0,0.0,0.0,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665443573058907
27,27,20,5,4,객주,0,1,ALIVE_THRESHOLD,0.9523809523809523,1.0,4.0,3.0,7.0,2.0,0.0,7.0,0.0,-9.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.324976683266187
27,27,21,6,1,박수,1,0,ALIVE_THRESHOLD,1.0,0.0,4.0,3.0,9.0,2.0,3.0,4.0,1.0,-7.0,0.0,3.0,-4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36565457630598597
28,28,1,1,2,어사,0,53,ALIVE_THRESHOLD,0.018518518518518517,53.0,4.0,2.0,16.0,1.0,0.0,6.0,0.0,-4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33947509529244047
28,28,2,1,3,파발꾼,1,52,ALIVE_THRESHOLD,0.037037037037037035,52.0,4.0,2.0,17.0,1.0,0.0,4.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28572800943307786
28,28,3,1,4,교리 연구관,0,51,ALIVE_THRESHOLD,0.05555555555555555,51.0,4.0,2.0,17.0,1.0,0.0,4.0,0.0,-3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.272926653872233
28,28,4,1,1,만신,0,50,ALIVE_THRESHOLD,0.07407407407407407,50.0,4.0,2.0,17.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2994700642595966
28,28,5,2,2,산적,0,49,ALIVE_THRESHOLD,0.09259259259259259,49.0,4.0,3.0,14.0,1.0,0.0,7.0,0.0,-3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.26540643970864636
28,28,6,2,3,파발꾼,1,48,ALIVE_THRESHOLD,0.1111111111111111,48.0,4.0,3.0,15.0,1.0,0.0,4.0,0.0,-2.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2910750957142916
